model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,epoch,train_loss,val_loss
gen_loto_bcos_1,general_loto_bcos,,,1,scratch,18,2.439835062013805,3.53106060394874
gen_loto_bcos_1,general_loto_bcos,,,1,scratch,19,2.396172637932867,4.9972659807938795
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,1,12.012590179127224,8.787449910090519
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,2,10.704914422325007,9.68371530679556
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,3,8.683271468673622,11.294752854567308
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,4,6.6300928665129515,8.226110128255991
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,5,5.645059656043079,3.6024207335252028
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,6,4.8638233634648405,5.573262581458459
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,7,4.3015006010045,4.547794782198393
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,8,3.910934817395816,8.174591321211595
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,9,3.6933186383537167,9.210036277770996
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,10,3.4631278142744666,4.041528720122117
gen_loto_bcos_2,general_loto_bcos,,,2,scratch,11,3.207197416223874,6.521185691540058
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,1,11.902779587065975,12.212812350346493
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,2,10.659748392210481,12.226904575641338
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,3,7.952951668375763,11.113407721886269
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,4,6.229634952149997,7.686659739567683
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,5,5.26885784791978,7.203431129455566
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,6,4.4750177547417955,5.854219950162447
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,7,3.84792215949264,7.191941811488225
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,8,3.5621941511143635,3.5002351173987756
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,9,3.309273819567749,2.939454830609835
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,10,3.0884375835650535,3.670924351765559
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,11,2.937719242348855,2.9559852343339186
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,12,2.823553742295471,4.329677398388203
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,13,2.6967593138389168,2.8527390590080848
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,14,2.597533463114533,4.131791463265052
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,15,2.5417556670489234,2.689164106662457
gen_loto_bcos_3,general_loto_bcos,,,3,scratch,16,2.426448118456161,3.6509718161362867
