model_name,model_path,pretrained_weights,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,n_train,n_val,n_test,best_epoch,best_val_loss,test_loss,test_ang_error,runtime_sec,stopped_early
subject_spec_scratch_037_10,results\models\subject_spec_scratch_037_10.pth,,subject_spec_scratch,037,,10,scratch,2237,33,50,2,14.160355567932129,14.155186653137207,14.155186653137207,73.29266667366028,True
subject_spec_scratch_037_11,results\models\subject_spec_scratch_037_11.pth,,subject_spec_scratch,037,,11,scratch,2222,39,59,2,7.059728145599365,7.058874607086182,7.058874607086182,72.21662163734436,True
subject_spec_scratch_037_12,results\models\subject_spec_scratch_037_12.pth,,subject_spec_scratch,037,,12,scratch,2223,38,59,3,0.34720179438591003,0.3488397002220154,0.3488397002220154,80.47560739517212,True
subject_spec_scratch_037_13,results\models\subject_spec_scratch_037_13.pth,,subject_spec_scratch,037,,13,scratch,2223,38,59,1,4.942287921905518,4.9399919509887695,4.9399919509887695,64.22440981864929,True
subject_spec_scratch_037_14,results\models\subject_spec_scratch_037_14.pth,,subject_spec_scratch,037,,14,scratch,2223,38,59,1,5.9687886238098145,5.964527606964111,5.964527606964111,64.69795536994934,True
subject_spec_scratch_037_15,results\models\subject_spec_scratch_037_15.pth,,subject_spec_scratch,037,,15,scratch,2231,35,54,2,15.599056243896484,15.606680870056152,15.606680870056152,67.63629388809204,True
subject_spec_scratch_037_16,results\models\subject_spec_scratch_037_16.pth,,subject_spec_scratch,037,,16,scratch,2223,38,59,2,8.22976016998291,8.230034828186035,8.230034828186035,67.54696249961853,True
subject_spec_scratch_037_17,results\models\subject_spec_scratch_037_17.pth,,subject_spec_scratch,037,,17,scratch,2232,35,53,7,4.387475967407227,4.385315418243408,4.385315418243408,103.60539603233337,True
subject_spec_scratch_037_18,results\models\subject_spec_scratch_037_18.pth,,subject_spec_scratch,037,,18,scratch,2227,37,56,1,6.943102836608887,6.950817108154297,6.950817108154297,60.718666791915894,True
subject_spec_scratch_037_19,results\models\subject_spec_scratch_037_19.pth,,subject_spec_scratch,037,,19,scratch,2230,36,54,12,14.187753677368164,14.185327529907227,14.185327529907227,142.03703951835632,True
subject_spec_scratch_037_20,results\models\subject_spec_scratch_037_20.pth,,subject_spec_scratch,037,,20,scratch,2235,34,51,9,16.419713973999023,16.4185848236084,16.4185848236084,119.23625063896179,True
subject_spec_scratch_037_21,results\models\subject_spec_scratch_037_21.pth,,subject_spec_scratch,037,,21,scratch,2230,36,54,4,11.053255081176758,11.054581642150879,11.054581642150879,83.54883527755737,True
subject_spec_scratch_037_22,results\models\subject_spec_scratch_037_22.pth,,subject_spec_scratch,037,,22,scratch,2223,38,59,3,8.263364791870117,8.261773109436035,8.261773109436035,75.06015491485596,True
subject_spec_scratch_037_23,results\models\subject_spec_scratch_037_23.pth,,subject_spec_scratch,037,,23,scratch,2223,38,59,1,6.1797919273376465,6.187837600708008,6.187837600708008,60.027820348739624,True
subject_spec_scratch_037_24,results\models\subject_spec_scratch_037_24.pth,,subject_spec_scratch,037,,24,scratch,2231,35,54,1,12.966694831848145,12.980171203613281,12.980171203613281,60.014148473739624,True
