model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,9,0.7037036120891571,2.233384370803833
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,10,0.6562006092733808,2.302269458770752
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,11,0.6932051214906905,1.9308218955993652
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,12,0.8197599682543013,2.4334774017333984
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,13,0.7707967691951327,2.090996026992798
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,14,0.7320038742489285,2.1712863445281982
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,15,0.6956842475467258,2.5084147453308105
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,16,0.7534561720159318,1.8472950458526611
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,17,0.6619275460640589,2.012052536010742
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,18,0.6764736307991875,1.9930163621902466
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,19,0.8135650952657064,2.298405408859253
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,20,0.8124640087286631,2.0527312755584717
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,21,0.7199471559789445,1.8928576707839966
subject_spec_transfer_last_two_conv_002_4,subject_spec_transfer,002,,4,transfer,last_two_conv,22,0.7761801100439496,2.020439863204956
subject_spec_transfer_last_two_conv_002_5,subject_spec_transfer,002,,5,transfer,last_two_conv,1,3.496584004826016,2.4012250900268555
