model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,2,3.4775946537653604,2.037341356277466
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,3,2.357223239209917,1.8146061897277832
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,4,1.8995638688405354,2.33707857131958
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,5,1.712076034810808,1.4793514013290405
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,6,2.2685232294930353,3.0902719497680664
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,7,1.9039190146658156,1.921073079109192
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,8,1.7179272638426886,1.3602429628372192
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,9,1.6681775384479098,2.3740007877349854
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,10,2.092946615484026,1.9593183994293213
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,11,1.8737295137511358,1.3169562816619873
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,12,1.763602402475145,1.5298314094543457
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,13,1.7856826186180115,1.2364166975021362
subject_spec_transfer_last_two_conv_002_2_bcos,subject_spec_transfer_bcos,002,,2,transfer,last_two_conv,14,1.2122925089465246,1.4547245502471924
