model_name,model_path,pretrained_weights,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,n_train,n_val,n_test,best_epoch,best_val_loss,test_loss,test_ang_error,runtime_sec,stopped_early
subject_spec_transfer_last_two_conv_037_8_bcos,results\models\subject_spec_transfer_last_two_conv_037_8_bcos.pth,results\models\gen_loto_bcos_8.pth,subject_spec_transfer_bcos,037,,8,transfer,last_two_conv,2231,35,54,6,1.5176241397857666,1.4196805953979492,1.4196805953979492,22.45067071914673,True
subject_spec_transfer_last_two_conv_037_9_bcos,results\models\subject_spec_transfer_last_two_conv_037_9_bcos.pth,results\models\gen_loto_bcos_9.pth,subject_spec_transfer_bcos,037,,9,transfer,last_two_conv,2230,36,54,7,1.2900539636611938,1.3033113479614258,1.3033113479614258,22.68113112449646,True
subject_spec_transfer_last_two_conv_037_10_bcos,results\models\subject_spec_transfer_last_two_conv_037_10_bcos.pth,results\models\gen_loto_bcos_10.pth,subject_spec_transfer_bcos,037,,10,transfer,last_two_conv,2237,33,50,25,1.2001012563705444,1.2327195405960083,1.2327195405960083,31.171691417694092,True
subject_spec_transfer_last_two_conv_037_11_bcos,results\models\subject_spec_transfer_last_two_conv_037_11_bcos.pth,results\models\gen_loto_bcos_11.pth,subject_spec_transfer_bcos,037,,11,transfer,last_two_conv,2222,39,59,5,1.5805214643478394,1.7052816152572632,1.7052816152572632,21.85964846611023,True
subject_spec_transfer_last_two_conv_037_12_bcos,results\models\subject_spec_transfer_last_two_conv_037_12_bcos.pth,results\models\gen_loto_bcos_12.pth,subject_spec_transfer_bcos,037,,12,transfer,last_two_conv,2223,38,59,9,0.4983610510826111,0.47289910912513733,0.47289910912513733,23.73710560798645,True
subject_spec_transfer_last_two_conv_037_13_bcos,results\models\subject_spec_transfer_last_two_conv_037_13_bcos.pth,results\models\gen_loto_bcos_13.pth,subject_spec_transfer_bcos,037,,13,transfer,last_two_conv,2223,38,59,22,0.6988955140113831,0.6543146967887878,0.6543146967887878,29.437973260879517,True
subject_spec_transfer_last_two_conv_037_14_bcos,results\models\subject_spec_transfer_last_two_conv_037_14_bcos.pth,results\models\gen_loto_bcos_14.pth,subject_spec_transfer_bcos,037,,14,transfer,last_two_conv,2223,38,59,3,1.5211694240570068,1.6282289028167725,1.6282289028167725,20.81277084350586,True
subject_spec_transfer_last_two_conv_037_15_bcos,results\models\subject_spec_transfer_last_two_conv_037_15_bcos.pth,results\models\gen_loto_bcos_15.pth,subject_spec_transfer_bcos,037,,15,transfer,last_two_conv,2231,35,54,8,1.388555645942688,1.4093235731124878,1.4093235731124878,23.309086084365845,True
subject_spec_transfer_last_two_conv_037_16_bcos,results\models\subject_spec_transfer_last_two_conv_037_16_bcos.pth,results\models\gen_loto_bcos_16.pth,subject_spec_transfer_bcos,037,,16,transfer,last_two_conv,2223,38,59,2,1.4558336734771729,1.3343857526779175,1.3343857526779175,20.45475125312805,True
subject_spec_transfer_last_two_conv_037_17_bcos,results\models\subject_spec_transfer_last_two_conv_037_17_bcos.pth,results\models\gen_loto_bcos_17.pth,subject_spec_transfer_bcos,037,,17,transfer,last_two_conv,2232,35,53,6,0.8504279255867004,0.9115046262741089,0.9115046262741089,22.44324541091919,True
subject_spec_transfer_last_two_conv_037_18_bcos,results\models\subject_spec_transfer_last_two_conv_037_18_bcos.pth,results\models\gen_loto_bcos_18.pth,subject_spec_transfer_bcos,037,,18,transfer,last_two_conv,2227,37,56,3,1.3745791912078857,1.3348326683044434,1.3348326683044434,20.75840425491333,True
subject_spec_transfer_last_two_conv_037_19_bcos,results\models\subject_spec_transfer_last_two_conv_037_19_bcos.pth,results\models\gen_loto_bcos_19.pth,subject_spec_transfer_bcos,037,,19,transfer,last_two_conv,2230,36,54,7,1.622653603553772,1.809227705001831,1.809227705001831,22.646870613098145,True
subject_spec_transfer_last_two_conv_037_20_bcos,results\models\subject_spec_transfer_last_two_conv_037_20_bcos.pth,results\models\gen_loto_bcos_20.pth,subject_spec_transfer_bcos,037,,20,transfer,last_two_conv,2235,34,51,1,1.3897918462753296,1.072249412536621,1.072249412536621,19.96752953529358,True
subject_spec_transfer_last_two_conv_037_21_bcos,results\models\subject_spec_transfer_last_two_conv_037_21_bcos.pth,results\models\gen_loto_bcos_21.pth,subject_spec_transfer_bcos,037,,21,transfer,last_two_conv,2230,36,54,4,1.3858782052993774,1.3838486671447754,1.3838486671447754,21.571608543395996,True
subject_spec_transfer_last_two_conv_037_22_bcos,results\models\subject_spec_transfer_last_two_conv_037_22_bcos.pth,results\models\gen_loto_bcos_22.pth,subject_spec_transfer_bcos,037,,22,transfer,last_two_conv,2223,38,59,5,0.8147063851356506,0.7757377624511719,0.7757377624511719,21.78202533721924,True
subject_spec_transfer_last_two_conv_037_23_bcos,results\models\subject_spec_transfer_last_two_conv_037_23_bcos.pth,results\models\gen_loto_bcos_23.pth,subject_spec_transfer_bcos,037,,23,transfer,last_two_conv,2223,38,59,14,0.5133284330368042,0.49733734130859375,0.49733734130859375,25.715237617492676,True
subject_spec_transfer_last_two_conv_037_24_bcos,results\models\subject_spec_transfer_last_two_conv_037_24_bcos.pth,results\models\gen_loto_bcos_24.pth,subject_spec_transfer_bcos,037,,24,transfer,last_two_conv,2231,35,54,11,2.3364596366882324,2.1993608474731445,2.1993608474731445,24.78692364692688,True
