num_blocks,base_channel,adaptive_pool_out,hidden_dim,activation,loss_function,optimizer,learning_rate,best_epoch,best_val_loss,test_loss,mean_test_angular_error,runtime_sec,stopped_early
4,16,"(3, 4)",64,relu,angular_error,adam,0.01,30,4.913409864201265,4.94656426298852,4.94656426298852,373.68,False
4,32,"(3, 4)",64,relu,angular_error,sgd,0.01,30,4.9729748894186585,4.986322641372681,4.986322641372681,664.48,False
3,16,"(3, 4)",128,relu,mse,adam,0.001,28,20142.230009191175,20401.79953661152,5.00352162473342,337.31,False
4,16,"(1, 1)",32,relu,mse,adam,0.01,30,19040.226404526653,19447.036515778185,5.034744776931464,363.77,False
2,16,"(3, 4)",32,relu,angular_error,adam,0.01,19,5.009088922949398,5.039064379299388,5.039064379299388,231.39,True
3,32,"(3, 4)",32,relu,angular_error,adam,0.001,29,5.255814180654638,5.239096851909862,5.239096851909862,591.16,False
3,16,"(3, 4)",64,relu,mse,adam,0.001,30,22947.350298713234,22663.61745557598,5.305267006743188,336.73,False
3,16,"(3, 4)",64,relu,angular_error,adam,0.001,30,5.3910216513802025,5.426443782507205,5.426443782507205,342.88,False
4,32,"(3, 4)",64,leakyrelu,angular_error,sgd,0.01,30,5.554911627488978,5.546931533252492,5.546931533252492,663.92,False
4,32,"(1, 1)",32,relu,mse,adam,0.001,30,24782.53532858456,24705.27192478554,5.738162279129028,654.0,False
2,32,"(3, 4)",128,leakyrelu,angular_error_squared,adam,0.001,30,48.68884928086225,48.78661585789101,5.81844264385747,486.62,False
4,16,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.001,30,42.356043703415814,43.51156302059398,5.863061367296705,369.37,False
4,32,"(3, 4)",32,leakyrelu,angular_error,sgd,0.01,30,5.886512770372279,5.92447735749039,5.92447735749039,665.92,False
3,16,"(3, 4)",32,relu,angular_error_squared,adam,0.001,30,51.68416971318862,52.06434814602721,6.108850726894304,342.29,False
2,32,"(3, 4)",128,leakyrelu,angular_error,adam,0.001,30,6.261799426639781,6.233607380997901,6.233607380997901,485.26,False
2,32,"(3, 4)",128,leakyrelu,mse,adam,0.001,30,34078.19735179228,34344.19132965686,6.48068333607094,479.01,False
4,16,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.01,28,55.44459746865665,56.6641601487702,6.710678633521585,372.07,False
3,16,"(3, 4)",32,relu,mse,adam,0.001,30,37972.328584558825,38022.87362132353,7.2124835603377395,335.95,False
2,32,"(3, 4)",128,relu,angular_error_squared,adam,0.001,30,72.64895153045654,73.24325408187568,7.528696854909261,487.55,False
3,16,"(3, 4)",32,relu,angular_error,adam,0.001,30,7.486580098376555,7.5623450185738355,7.5623450185738355,341.86,False
2,32,"(3, 4)",64,leakyrelu,mse,adam,0.001,30,43903.66865808824,44428.37040441176,7.630344783558565,479.2,False
2,32,"(3, 4)",128,relu,mse,adam,0.001,30,45151.11173023897,44942.40981158088,7.723795208276487,480.61,False
4,32,"(3, 4)",32,relu,angular_error_squared,sgd,0.001,30,72.8517791523653,72.95571192573098,7.861317947799084,664.2,False
2,32,"(3, 4)",64,leakyrelu,angular_error,adam,0.001,30,8.041307589587044,8.049459471422082,8.049459471422082,485.04,False
4,16,"(1, 1)",128,relu,angular_error_squared,adam,0.001,30,76.0116964228013,76.90969429764093,8.094778547099992,370.61,False
4,16,"(1, 1)",128,leakyrelu,mse,adam,0.001,30,45281.64947150735,45570.470818014706,8.121150689966539,363.15,False
4,16,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.001,30,76.83395666234634,77.62703016692517,8.17348612056059,369.41,False
2,32,"(3, 4)",64,relu,angular_error,adam,0.001,30,8.338833023520078,8.357002174153047,8.357002174153047,487.71,False
2,32,"(3, 4)",64,relu,mse,adam,0.001,30,51820.7099609375,52515.84857536765,8.438566030240526,479.2,False
4,16,"(3, 4)",128,relu,angular_error_squared,sgd,0.001,29,83.92314652835621,84.72470204970416,8.46222212267857,372.16,False
4,16,"(1, 1)",64,relu,angular_error_squared,adam,0.001,30,84.09349071278291,84.65552273918601,8.534960386799831,369.59,False
2,16,"(3, 4)",128,relu,mse,adam,0.001,30,56276.06014476103,56232.433976715685,8.61549926739113,296.92,False
2,32,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.01,30,88.27754245084874,90.22859640682445,8.639322084539076,484.6,False
2,32,"(3, 4)",128,relu,angular_error,adam,0.001,30,8.847768888754004,8.839761042127423,8.839761042127423,486.42,False
2,32,"(1, 1)",128,leakyrelu,mse,adam,0.01,29,56353.66015625,57481.59800091912,8.958032103145824,457.55,False
2,32,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.01,30,98.15053535910214,99.07636986526788,9.183765785366882,463.72,False
2,32,"(3, 4)",64,leakyrelu,angular_error_squared,adam,0.001,30,110.82190816542682,111.4409340503169,9.389086452184939,485.55,False
2,32,"(3, 4)",32,relu,angular_error_squared,adam,0.001,30,111.4615810618681,111.61449746524586,9.445287994309968,485.81,False
4,16,"(1, 1)",32,relu,mse,adam,0.001,30,64595.950654871325,65058.828776041664,9.696039377474317,363.95,False
2,32,"(3, 4)",32,relu,mse,adam,0.001,30,68145.67267922794,68890.73215379902,9.712451682371253,478.55,False
2,32,"(3, 4)",64,relu,angular_error_squared,adam,0.001,30,126.69585777731503,126.38266215604894,10.030217320311303,486.49,False
2,16,"(3, 4)",128,leakyrelu,angular_error,adam,0.001,30,10.072630531647626,10.093820917840098,10.093820917840098,303.65,False
2,16,"(3, 4)",128,relu,angular_error,adam,0.001,30,10.33156912467059,10.332357677758909,10.332357677758909,302.97,False
2,16,"(3, 4)",128,leakyrelu,mse,adam,0.001,30,78809.04526654411,79315.56740196078,10.40473154479382,296.59,False
3,32,"(1, 1)",64,relu,mse,adam,0.001,30,77064.50459558824,77230.66697303922,10.493409671035467,574.49,False
2,16,"(3, 4)",64,leakyrelu,angular_error_squared,adam,0.001,30,141.28858050178079,141.006867203058,10.681681474049887,302.09,False
2,16,"(3, 4)",64,relu,angular_error,adam,0.001,30,10.705527572070851,10.762261456134272,10.762261456134272,302.47,False
2,16,"(3, 4)",64,relu,mse,adam,0.001,30,87569.32674632352,87133.18880208333,11.03484265944537,295.77,False
2,32,"(3, 4)",32,relu,angular_error,adam,0.001,30,10.99923916424022,11.071897188822428,11.071897188822428,484.2,False
2,16,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.01,30,150.5758352840648,152.48585517733704,11.371836297652301,301.21,False
2,32,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.01,29,154.174576030058,156.43006896972656,11.420843068291159,484.56,False
2,32,"(3, 4)",32,leakyrelu,angular_error,adam,0.001,30,11.435970362494974,11.483732831244374,11.483732831244374,484.44,False
2,16,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.01,30,154.73736056159524,157.83646303064683,11.54298153110579,301.46,False
2,32,"(3, 4)",32,leakyrelu,mse,adam,0.001,30,95123.17336856617,95823.48016237745,11.68248810487635,478.28,False
2,16,"(3, 4)",128,relu,angular_error_squared,adam,0.001,30,169.35784351124482,169.98217743518305,11.864011203541475,304.11,False
2,16,"(3, 4)",64,leakyrelu,angular_error,adam,0.001,30,11.794377775753246,11.898944237652946,11.898944237652946,301.75,False
2,16,"(3, 4)",32,relu,angular_error,adam,0.001,29,11.949224135454964,12.005024694928936,12.005024694928936,302.21,False
2,16,"(3, 4)",64,leakyrelu,mse,adam,0.001,30,101319.2772288603,101855.55974264706,12.19251059550865,296.02,False
2,32,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.01,21,172.82778594073127,176.52594068938612,12.237403000102324,403.75,True
3,32,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.001,30,173.40982818603516,176.88286470899394,12.248521159676944,588.37,False
2,16,"(3, 4)",32,relu,mse,adam,0.001,30,103455.93060661765,103978.83249080883,12.277307734769934,295.24,False
2,16,"(3, 4)",128,leakyrelu,angular_error_squared,adam,0.001,30,187.88923622580137,189.15868183210785,12.651546207128787,303.1,False
2,16,"(3, 4)",64,relu,angular_error_squared,adam,0.001,30,194.99028396606445,196.55085425283394,12.871506270240335,302.99,False
4,32,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.01,30,195.9901652616613,198.06772448969824,12.880120417651009,657.54,False
2,16,"(3, 4)",32,relu,angular_error_squared,adam,0.001,30,194.96363673490637,196.71096218333525,12.894932812335444,301.96,False
2,32,"(3, 4)",32,leakyrelu,angular_error_squared,adam,0.001,30,194.760170880486,197.4858766443589,12.905720177818747,484.86,False
2,16,"(3, 4)",32,leakyrelu,angular_error,adam,0.001,29,12.937276868259206,13.046373591703528,13.046373591703528,302.62,False
2,16,"(3, 4)",32,leakyrelu,mse,adam,0.001,30,115348.80687040441,116482.8815870098,13.077730917463116,295.71,False
2,16,"(3, 4)",32,leakyrelu,angular_error_squared,adam,0.001,16,210.1215243620031,212.775598264208,13.41633305830114,202.28,True
3,16,"(3, 4)",64,relu,angular_error,sgd,0.01,30,13.368787302690393,13.515864802341834,13.515864802341834,340.41,False
3,32,"(3, 4)",128,relu,angular_error,sgd,0.01,28,13.415289766648236,13.556240278131822,13.556240278131822,587.57,False
2,32,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.001,30,215.23208909876206,218.3453535192153,13.57300656449561,484.27,False
3,32,"(3, 4)",64,relu,angular_error,sgd,0.01,30,13.433464695425595,13.576045531852573,13.576045531852573,587.81,False
3,16,"(3, 4)",64,leakyrelu,angular_error,sgd,0.01,28,13.440246441785026,13.578766719967712,13.578766719967712,340.72,False
3,32,"(3, 4)",64,leakyrelu,angular_error,sgd,0.01,27,13.432751038495232,13.579188141168332,13.579188141168332,587.65,False
2,16,"(3, 4)",64,leakyrelu,angular_error,sgd,0.01,30,13.434657713946175,13.585532253863764,13.585532253863764,301.36,False
3,16,"(3, 4)",128,leakyrelu,angular_error,sgd,0.01,27,13.443567794912001,13.586533527748257,13.586533527748257,340.39,False
2,32,"(3, 4)",64,relu,angular_error,sgd,0.01,29,13.446794986724854,13.594195225659538,13.594195225659538,483.61,False
3,32,"(3, 4)",32,relu,angular_error,sgd,0.01,29,13.447036280351526,13.595610356798359,13.595610356798359,588.25,False
3,16,"(3, 4)",32,relu,angular_error,sgd,0.01,28,13.464369956184836,13.618967037574917,13.618967037574917,340.74,False
2,16,"(3, 4)",32,relu,angular_error,sgd,0.01,28,13.478038268930773,13.621422374949736,13.621422374949736,299.83,False
2,32,"(3, 4)",128,leakyrelu,angular_error,sgd,0.01,29,13.509975671768188,13.654453062543682,13.654453062543682,483.9,False
2,16,"(3, 4)",32,leakyrelu,angular_error,sgd,0.01,28,13.524216708014993,13.663249735738717,13.663249735738717,300.28,False
2,32,"(3, 4)",32,leakyrelu,angular_error,sgd,0.01,30,13.519945032456341,13.663606924169203,13.663606924169203,483.76,False
2,16,"(3, 4)",64,relu,angular_error,sgd,0.01,30,13.520276546478271,13.671450708426681,13.671450708426681,300.2,False
2,32,"(3, 4)",128,relu,angular_error_squared,sgd,0.001,29,218.74960865693933,222.20641087550743,13.686495061014213,484.6,False
2,32,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.001,27,218.8315974964815,222.20148183785233,13.692997679990881,484.76,False
2,16,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.001,30,219.36215950460996,222.8482167861041,13.708816425473083,301.05,False
2,16,"(3, 4)",32,relu,angular_error_squared,sgd,0.001,30,219.38815846162683,222.85862328024473,13.711927142797732,301.36,False
3,32,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.01,10,221.9039207907284,223.54063011618223,13.714207153694302,271.69,True
2,16,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.001,29,219.47604123283836,222.76735851811426,13.727153591081208,302.25,False
2,32,"(3, 4)",64,leakyrelu,angular_error,sgd,0.01,30,13.594167765449075,13.733539375604368,13.733539375604368,483.75,False
2,32,"(3, 4)",128,relu,angular_error,sgd,0.01,30,13.598101489684161,13.738057912564745,13.738057912564745,483.95,False
2,32,"(3, 4)",32,relu,angular_error_squared,sgd,0.001,28,220.6781420988195,224.08642353731042,13.749683436225443,483.85,False
2,16,"(3, 4)",128,relu,angular_error,sgd,0.01,25,13.629267313901115,13.768836404763016,13.768836404763016,291.93,True
2,32,"(3, 4)",64,relu,angular_error_squared,sgd,0.001,24,221.51188569910386,224.72374456069048,13.772673737769033,452.57,True
2,32,"(3, 4)",32,relu,angular_error,sgd,0.01,28,13.631080641466028,13.778966931735768,13.778966931735768,483.19,False
2,16,"(3, 4)",128,relu,angular_error_squared,sgd,0.001,25,221.96085918650908,225.54391808603324,13.790394745621027,290.61,True
2,32,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.001,27,222.36236841538374,225.75536974738625,13.792451914618997,483.8,False
3,32,"(1, 1)",64,relu,angular_error_squared,adam,0.001,30,229.54378128051758,231.57449640012254,13.91838680529127,580.92,False
3,32,"(1, 1)",32,relu,angular_error_squared,adam,0.001,29,235.27992360732134,237.03492841533586,13.95458293428608,580.91,False
3,16,"(3, 4)",128,relu,angular_error,sgd,0.01,15,13.845916677923764,13.984386537589279,13.984386537589279,215.28,True
2,16,"(1, 1)",32,relu,mse,sgd,0.001,19,140682.375,142062.34114583334,14.106432447246476,218.4,True
2,16,"(3, 4)",32,relu,mse,sgd,0.001,11,140683.1212086397,142063.35018382352,14.108981983334411,147.75,True
2,32,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.01,8,244.8518180847168,247.27032695097083,14.112240968966017,185.91,True
4,16,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.001,4,244.81593322753906,247.19900542614508,14.112289980346082,100.11,True
3,16,"(1, 1)",128,relu,angular_error,adam,0.01,8,13.981389718897203,14.114856495576745,14.114856495576745,135.23,True
3,32,"(1, 1)",64,relu,angular_error_squared,sgd,0.01,6,244.8379462747013,247.2385430429496,14.115157744463753,193.62,True
2,16,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.01,11,244.8290344687069,247.23970196293848,14.11541882683249,145.44,True
2,32,"(3, 4)",32,relu,angular_error_squared,sgd,0.01,8,244.8346559861127,247.23868291518266,14.116535523358513,194.23,True
4,32,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.01,10,242.0650260027717,244.2971041810279,14.117111570694867,310.52,True
4,16,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.001,11,244.79912701775046,247.13920668059706,14.117663215188418,183.97,True
2,16,"(1, 1)",32,relu,mse,adam,0.001,10,140686.90590533087,142021.51922487744,14.11855921090818,134.72,True
4,16,"(1, 1)",64,relu,angular_error_squared,sgd,0.01,12,244.82554379631492,247.24667089125688,14.118889275719138,196.43,True
4,16,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.01,17,244.79406446569106,247.20897225772634,14.119214824601716,257.59,True
2,16,"(1, 1)",128,leakyrelu,angular_error,sgd,0.01,29,13.983758239185109,14.119970153359805,14.119970153359805,289.32,False
2,16,"(1, 1)",64,relu,angular_error_squared,adam,0.001,11,244.84477705114028,247.17017648734299,14.121623684378232,146.26,True
3,16,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.01,24,244.83694951674516,247.26245206945083,14.121845049016615,314.34,True
2,16,"(1, 1)",128,relu,angular_error_squared,sgd,0.001,8,244.89036447861616,247.30542725207758,14.122536285250794,116.86,True
3,32,"(1, 1)",32,relu,angular_error,sgd,0.01,16,13.988337713129381,14.123001407174502,14.123001407174502,385.18,True
2,16,"(1, 1)",128,relu,angular_error_squared,adam,0.001,13,244.8633938957663,247.1581127690334,14.123140456629734,165.77,True
2,16,"(1, 1)",128,relu,angular_error,adam,0.001,10,13.988680474898395,14.123640640109192,14.123640640109192,135.48,True
3,16,"(1, 1)",128,relu,angular_error_squared,adam,0.01,7,244.75998059441062,247.09486957624847,14.123989956051696,124.06,True
2,32,"(1, 1)",64,leakyrelu,mse,adam,0.001,6,140697.12155330883,142028.310814951,14.124230188481947,153.35,True
4,32,"(1, 1)",64,relu,angular_error_squared,sgd,0.01,8,244.8324457056382,247.24384981043198,14.124267026489855,263.58,True
2,32,"(1, 1)",32,relu,mse,adam,0.001,7,140696.8532858456,142041.17838541666,14.124415706185733,169.35,True
2,32,"(1, 1)",64,relu,angular_error_squared,sgd,0.001,10,244.8751979154699,247.20011617623123,14.125203702964034,215.99,True
2,16,"(1, 1)",64,leakyrelu,mse,adam,0.001,10,140690.53090533087,142020.13717830883,14.125482306760901,133.73,True
2,16,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.01,6,244.86511095832375,247.16740252924902,14.125572447683297,97.39,True
4,32,"(1, 1)",128,relu,angular_error_squared,sgd,0.001,16,244.64547325583067,246.97285177193436,14.125798814436969,438.88,True
2,32,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.001,16,244.83320011812097,247.17369079589844,14.1259838366041,310.24,True
2,16,"(1, 1)",32,leakyrelu,mse,adam,0.001,11,140681.58892463235,142021.64077818627,14.126359013950124,143.21,True
2,32,"(1, 1)",32,leakyrelu,angular_error,adam,0.001,8,13.99161665579852,14.12655917335959,14.12655917335959,186.75,True
4,16,"(1, 1)",32,relu,angular_error_squared,sgd,0.001,12,244.7106522952809,247.03369140625,14.12687785952699,196.27,True
3,16,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.01,4,244.8483855303596,247.27228620940565,14.127224520141004,91.63,True
3,16,"(3, 4)",128,leakyrelu,angular_error_squared,sgd,0.01,6,244.8319641562069,247.26061323577284,14.127523927127614,114.11,True
3,16,"(1, 1)",64,relu,angular_error_squared,adam,0.001,3,244.83731281056123,247.0895481483609,14.12797082639208,78.75,True
4,32,"(1, 1)",64,relu,angular_error_squared,sgd,0.001,9,244.80440992467544,247.13591347488702,14.127999745163264,285.86,True
2,32,"(1, 1)",128,relu,angular_error_squared,sgd,0.01,4,244.88406663782456,247.25215433158127,14.128609283297669,124.64,True
3,16,"(1, 1)",64,leakyrelu,angular_error,sgd,0.01,15,13.993635051390704,14.128717628179812,14.128717628179812,213.17,True
2,16,"(3, 4)",64,relu,angular_error_squared,sgd,0.01,12,244.88743793263154,247.25412765203737,14.129622431362376,160.6,True
3,16,"(1, 1)",32,relu,angular_error,sgd,0.01,19,13.99826046999763,14.130073949402453,14.130073949402453,256.74,True
2,16,"(1, 1)",128,leakyrelu,angular_error,adam,0.001,10,13.997551174724803,14.130155348310284,14.130155348310284,136.06,True
2,16,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.001,12,244.82124261295095,247.1942315195121,14.130172121758555,156.41,True
2,32,"(1, 1)",128,relu,angular_error_squared,sgd,0.001,9,244.84392390531653,247.2343079810049,14.130543194565119,201.17,True
2,16,"(1, 1)",128,relu,mse,adam,0.001,12,140686.31295955883,142013.94669117648,14.130670538135604,152.87,True
2,32,"(1, 1)",128,relu,angular_error,adam,0.001,8,14.000968316022087,14.130676082536286,14.130676082536286,186.61,True
2,32,"(1, 1)",32,leakyrelu,mse,adam,0.001,8,140704.21369485295,142030.40962009804,14.130692351098155,183.86,True
3,16,"(3, 4)",64,relu,angular_error_squared,sgd,0.01,3,244.85331367043887,247.268767562567,14.131523983151306,79.74,True
2,16,"(1, 1)",32,relu,angular_error_squared,adam,0.001,15,244.84436461504768,247.14636978448607,14.132105649686327,184.67,True
2,16,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.01,8,244.8306267682244,247.2488608266793,14.13216807795506,116.98,True
2,32,"(1, 1)",32,relu,angular_error,sgd,0.01,30,13.996441322214464,14.132228626924402,14.132228626924402,462.61,False
3,32,"(1, 1)",128,relu,angular_error_squared,sgd,0.01,13,244.8303384219899,247.26650671865426,14.132405346515132,328.65,True
2,32,"(1, 1)",32,leakyrelu,angular_error_squared,sgd,0.01,8,244.83158178890451,247.24748559091606,14.132454357895197,185.47,True
3,16,"(1, 1)",64,relu,angular_error_squared,sgd,0.001,12,244.85775487563188,247.15937161913106,14.133012706158208,179.51,True
2,32,"(1, 1)",32,relu,angular_error_squared,sgd,0.001,17,244.8266534244313,247.18122429941215,14.13373057047526,324.74,True
3,16,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.01,4,244.82611173741958,247.2680284088733,14.133789193396474,89.61,True
2,32,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.01,12,244.90828794591567,247.23419339049096,14.133949064740948,248.98,True
3,16,"(1, 1)",32,leakyrelu,angular_error,sgd,0.01,16,14.00150453343111,14.134145344004912,14.134145344004912,223.2,True
3,32,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.001,7,244.8329137914321,247.13932157030294,14.134165230919333,212.62,True
4,32,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.01,3,244.85407750746782,247.27618288526347,14.134179105945663,156.1,True
3,16,"(1, 1)",128,relu,angular_error,adam,0.001,6,14.006988399169025,14.134617038801604,14.134617038801604,112.25,True
2,16,"(1, 1)",64,relu,angular_error,adam,0.001,19,14.004936849369722,14.134753647972556,14.134753647972556,223.66,True
2,32,"(1, 1)",64,leakyrelu,angular_error_squared,adam,0.001,6,244.86508044074563,247.2277645036286,14.134817731146718,155.41,True
3,16,"(1, 1)",128,leakyrelu,mse,adam,0.01,10,140671.93899356617,142015.75359987744,14.134893015319227,154.49,True
3,16,"(3, 4)",32,leakyrelu,angular_error_squared,sgd,0.01,9,244.87396913416245,247.33917116651347,14.135138156367283,148.54,True
2,16,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.01,3,244.82182536405676,247.26084780225565,14.13529364267985,68.17,True
3,32,"(1, 1)",32,leakyrelu,mse,adam,0.001,7,140732.30147058822,142002.39590992648,14.135572022082759,210.97,True
4,16,"(3, 4)",64,relu,angular_error_squared,sgd,0.01,6,244.84755347756777,247.27599589029947,14.13596419727101,123.97,True
2,16,"(1, 1)",64,leakyrelu,angular_error,adam,0.001,15,14.005446798661175,14.136228196761188,14.136228196761188,185.05,True
2,32,"(1, 1)",128,leakyrelu,angular_error,sgd,0.01,29,14.000600506277646,14.136346284080954,14.136346284080954,463.38,False
2,32,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.001,9,244.86299716725068,247.15960394167433,14.13652043249093,201.7,True
3,32,"(1, 1)",32,relu,angular_error_squared,sgd,0.001,6,244.87128672880286,247.18493383071,14.136954307556152,193.47,True
4,16,"(1, 1)",32,relu,angular_error_squared,adam,0.001,10,244.81631783878103,247.0010528564453,14.137178589315976,172.85,True
2,32,"(1, 1)",128,relu,angular_error,adam,0.01,10,14.008123734418083,14.137768801520853,14.137768801520853,216.86,True
4,16,"(3, 4)",32,relu,angular_error_squared,sgd,0.001,3,244.84672232235178,247.20476352467256,14.138557303185557,87.34,True
2,32,"(1, 1)",64,relu,mse,adam,0.01,2,140721.11477481617,142056.23200061274,14.138634821947884,92.51,True
3,32,"(1, 1)",128,relu,angular_error,sgd,0.01,17,14.007684777764712,14.138864423714432,14.138864423714432,405.93,True
3,16,"(1, 1)",64,relu,angular_error,sgd,0.01,16,14.0054751143736,14.13938165178486,14.13938165178486,224.15,True
2,16,"(1, 1)",32,relu,angular_error,adam,0.001,16,14.007634499493767,14.139553874146705,14.139553874146705,194.99,True
2,32,"(1, 1)",32,relu,angular_error,adam,0.001,8,14.007948510787067,14.139645239886116,14.139645239886116,185.95,True
2,32,"(1, 1)",64,leakyrelu,mse,adam,0.01,6,140729.67899816178,142050.11910232843,14.139728620940565,153.3,True
2,16,"(3, 4)",64,leakyrelu,angular_error_squared,sgd,0.01,5,244.88274944529815,247.25741726744408,14.139755211624445,91.45,True
3,16,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.001,7,244.906987582936,247.18548524145987,14.139890642727122,123.23,True
3,32,"(1, 1)",128,leakyrelu,angular_error,sgd,0.01,15,14.007898204466876,14.139956549102186,14.139956549102186,367.22,True
2,32,"(1, 1)",32,leakyrelu,angular_error,sgd,0.01,27,14.004587930791518,14.140107425988889,14.140107425988889,463.52,False
2,32,"(1, 1)",64,relu,angular_error,adam,0.001,7,14.007107243818396,14.140148377886005,14.140148377886005,170.54,True
2,16,"(1, 1)",32,leakyrelu,angular_error,sgd,0.01,30,14.003795174991383,14.140336635066014,14.140336635066014,290.85,False
4,16,"(3, 4)",64,leakyrelu,angular_error,sgd,0.01,11,14.009502158445471,14.140672085331936,14.140672085331936,185.65,True
2,16,"(1, 1)",32,leakyrelu,angular_error,adam,0.001,20,14.009357410318712,14.140862997840433,14.140862997840433,234.02,True
3,32,"(1, 1)",128,relu,mse,adam,0.001,10,140726.93623621322,141983.46989889705,14.141022598042207,268.56,True
2,16,"(1, 1)",32,relu,mse,adam,0.01,5,140704.76252297795,142040.97257965687,14.141072684643316,86.41,True
3,32,"(1, 1)",64,leakyrelu,angular_error,sgd,0.01,14,14.007127831963931,14.141128007103415,14.141128007103415,347.53,True
2,16,"(1, 1)",128,leakyrelu,angular_error_squared,adam,0.001,15,244.8473564596737,247.17396126541436,14.141139497943954,185.68,True
2,32,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.001,17,244.87188271915213,247.19344120399626,14.141180403092328,324.58,True
3,16,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.001,14,244.7903222476735,247.05646110983457,14.141253677068972,202.12,True
2,16,"(1, 1)",64,leakyrelu,mse,adam,0.01,2,140730.1877297794,142072.60294117648,14.141306839737238,57.83,True
3,16,"(1, 1)",128,relu,angular_error_squared,sgd,0.01,5,244.9050593656652,247.27883911132812,14.141441242367614,100.91,True
3,16,"(1, 1)",64,relu,angular_error,adam,0.01,8,14.00974988937378,14.141538788290585,14.141538788290585,134.62,True
3,16,"(1, 1)",64,relu,angular_error_squared,adam,0.01,5,244.85156137803023,247.1016990811217,14.141802825179754,101.57,True
2,32,"(1, 1)",128,relu,angular_error,sgd,0.01,27,14.006423431284288,14.141827059727088,14.141827059727088,462.36,False
3,16,"(1, 1)",128,leakyrelu,angular_error,adam,0.001,5,14.0140299095827,14.141839737985649,14.141839737985649,101.35,True
4,16,"(1, 1)",64,relu,angular_error_squared,sgd,0.001,6,244.81509601368623,247.17501367307176,14.141933497260599,123.12,True
4,32,"(1, 1)",128,relu,angular_error_squared,sgd,0.01,8,244.9022362652947,247.28206335329543,14.142246227638394,263.64,True
3,16,"(1, 1)",32,leakyrelu,angular_error,adam,0.001,11,14.014527937945198,14.142391092637006,14.142391092637006,167.79,True
2,16,"(1, 1)",64,relu,mse,adam,0.001,9,140730.48127297795,142025.9771752451,14.142535574295941,124.16,True
3,32,"(1, 1)",64,relu,angular_error,sgd,0.01,18,14.014436665703268,14.143046500636082,14.143046500636082,423.92,True
2,32,"(1, 1)",128,relu,mse,adam,0.001,8,140693.22150735295,142029.64728860295,14.143136548060998,183.68,True
2,32,"(1, 1)",64,leakyrelu,angular_error,sgd,0.01,28,14.007906815584969,14.143459385516596,14.143459385516596,462.12,False
4,32,"(3, 4)",128,relu,angular_error_squared,sgd,0.01,2,244.87865313361672,247.29136508118873,14.143978894925585,134.52,True
2,16,"(1, 1)",64,relu,angular_error_squared,sgd,0.001,8,244.8797867718865,247.338430816052,14.144043137045468,117.01,True
2,16,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.001,13,244.84402981926414,247.19318659165327,14.144239257363711,165.67,True
3,32,"(1, 1)",32,leakyrelu,angular_error_squared,adam,0.01,2,244.98089307897231,247.2231014476103,14.14434456357769,117.37,True
2,16,"(1, 1)",128,leakyrelu,angular_error_squared,sgd,0.001,12,244.86833056281594,247.20761063519646,14.144367339564305,155.14,True
2,32,"(1, 1)",64,leakyrelu,angular_error_squared,sgd,0.001,8,244.89015197753906,247.3350170359892,14.144821325937906,185.85,True
