0.15,0.15
0.32499999999999996,0.15
0.5,0.15
0.6749999999999999,0.15
0.85,0.15
0.15,0.32499999999999996
0.32499999999999996,0.32499999999999996
0.5,0.32499999999999996
0.6749999999999999,0.32499999999999996
0.85,0.32499999999999996
0.15,0.5
0.32499999999999996,0.5
0.5,0.5
0.6749999999999999,0.5
0.85,0.5
0.15,0.6749999999999999
0.32499999999999996,0.6749999999999999
0.5,0.6749999999999999
0.6749999999999999,0.6749999999999999
0.85,0.6749999999999999
0.15,0.85
0.32499999999999996,0.85
0.5,0.85
0.6749999999999999,0.85
0.85,0.85
